rank_2025,institution_name,location,university_rating,gre_score,toefl_score,sop,lor,cgpa,research,chance_of_admit
460.0,"Stony Brook University, State University of New York",United States,1,298,99,1.5,3.0,7.46,0,0.53
460.0,"Stony Brook University, State University of New York",United States,1,299,100,1.5,2.0,7.89,0,0.59
460.0,"Stony Brook University, State University of New York",United States,1,296,101,2.5,3.0,7.68,0,0.6
460.0,"Stony Brook University, State University of New York",United States,1,294,95,1.5,1.5,7.64,0,0.49
460.0,"Stony Brook University, State University of New York",United States,1,312,99,1.0,1.5,8.01,1,0.52
460.0,"Stony Brook University, State University of New York",United States,1,315,100,2.0,2.5,7.95,0,0.58
460.0,"Stony Brook University, State University of New York",United States,1,312,98,3.5,3.0,8.18,1,0.64
460.0,"Stony Brook University, State University of New York",United States,1,300,99,1.0,2.5,8.01,0,0.58
460.0,"Stony Brook University, State University of New York",United States,1,316,98,1.5,2.0,7.43,0,0.49
460.0,"Stony Brook University, State University of New York",United States,1,299,94,1.0,1.0,7.34,0,0.42
460.0,"Stony Brook University, State University of New York",United States,1,302,99,2.0,2.0,7.25,0,0.57
460.0,"Stony Brook University, State University of New York",United States,1,311,98,1.0,2.5,7.46,0,0.57
460.0,"Stony Brook University, State University of New York",United States,1,298,92,2.0,2.0,7.88,0,0.51
460.0,"Stony Brook University, State University of New York",United States,1,301,98,2.0,3.0,8.03,1,0.67
460.0,"Stony Brook University, State University of New York",United States,1,290,100,1.5,2.0,7.56,0,0.47
460.0,"Stony Brook University, State University of New York",United States,1,303,98,2.0,2.5,7.65,0,0.56
460.0,"Stony Brook University, State University of New York",United States,1,311,99,2.5,3.0,8.43,1,0.71
460.0,"Stony Brook University, State University of New York",United States,1,300,98,2.0,2.5,8.02,0,0.61
460.0,"Stony Brook University, State University of New York",United States,1,301,96,3.0,4.0,7.56,0,0.54
460.0,"Stony Brook University, State University of New York",United States,1,310,110,1.5,4.0,7.23,1,0.58
460.0,"Stony Brook University, State University of New York",United States,1,317,106,1.5,3.5,7.65,1,0.61
460.0,"Stony Brook University, State University of New York",United States,1,318,110,2.5,3.5,8.54,1,0.67
460.0,"Stony Brook University, State University of New York",United States,1,332,112,1.5,3.0,8.66,1,0.79
460.0,"Stony Brook University, State University of New York",United States,1,295,99,2.0,1.5,7.57,0,0.37
460.0,"Stony Brook University, State University of New York",United States,1,312,100,3.0,3.0,8.53,1,0.69
461.0,Universidad de Santiago de Chile (USACH),Chile,1,302,102,2.0,1.5,8.0,0,0.5
461.0,Universidad de Santiago de Chile (USACH),Chile,1,295,93,2.0,2.0,7.2,0,0.46
461.0,Universidad de Santiago de Chile (USACH),Chile,1,300,105,1.0,2.0,7.8,0,0.58
461.0,Universidad de Santiago de Chile (USACH),Chile,1,304,105,3.0,1.5,7.5,0,0.52
461.0,Universidad de Santiago de Chile (USACH),Chile,1,300,99,3.0,2.0,6.8,1,0.36
461.0,Universidad de Santiago de Chile (USACH),Chile,1,294,93,1.5,2.0,7.36,0,0.46
461.0,Universidad de Santiago de Chile (USACH),Chile,1,318,109,3.5,3.5,9.12,0,0.78
461.0,Universidad de Santiago de Chile (USACH),Chile,1,297,100,1.5,2.0,7.9,0,0.52
461.0,Universidad de Santiago de Chile (USACH),Chile,1,315,103,1.5,2.0,7.86,0,0.57
461.0,Universidad de Santiago de Chile (USACH),Chile,1,298,99,1.5,3.0,7.46,0,0.53
461.0,Universidad de Santiago de Chile (USACH),Chile,1,299,100,1.5,2.0,7.89,0,0.59
461.0,Universidad de Santiago de Chile (USACH),Chile,1,296,101,2.5,3.0,7.68,0,0.6
461.0,Universidad de Santiago de Chile (USACH),Chile,1,294,95,1.5,1.5,7.64,0,0.49
461.0,Universidad de Santiago de Chile (USACH),Chile,1,312,99,1.0,1.5,8.01,1,0.52
461.0,Universidad de Santiago de Chile (USACH),Chile,1,315,100,2.0,2.5,7.95,0,0.58
461.0,Universidad de Santiago de Chile (USACH),Chile,1,312,98,3.5,3.0,8.18,1,0.64
461.0,Universidad de Santiago de Chile (USACH),Chile,1,300,99,1.0,2.5,8.01,0,0.58
461.0,Universidad de Santiago de Chile (USACH),Chile,1,316,98,1.5,2.0,7.43,0,0.49
461.0,Universidad de Santiago de Chile (USACH),Chile,1,299,94,1.0,1.0,7.34,0,0.42
461.0,Universidad de Santiago de Chile (USACH),Chile,1,302,99,2.0,2.0,7.25,0,0.57
461.0,Universidad de Santiago de Chile (USACH),Chile,1,311,98,1.0,2.5,7.46,0,0.57
461.0,Universidad de Santiago de Chile (USACH),Chile,1,298,92,2.0,2.0,7.88,0,0.51
461.0,Universidad de Santiago de Chile (USACH),Chile,1,301,98,2.0,3.0,8.03,1,0.67
461.0,Universidad de Santiago de Chile (USACH),Chile,1,290,100,1.5,2.0,7.56,0,0.47
461.0,Universidad de Santiago de Chile (USACH),Chile,1,303,98,2.0,2.5,7.65,0,0.56
461.0,Universidad de Santiago de Chile (USACH),Chile,1,311,99,2.5,3.0,8.43,1,0.71
461.0,Universidad de Santiago de Chile (USACH),Chile,1,300,98,2.0,2.5,8.02,0,0.61
461.0,Universidad de Santiago de Chile (USACH),Chile,1,301,96,3.0,4.0,7.56,0,0.54
461.0,Universidad de Santiago de Chile (USACH),Chile,1,310,110,1.5,4.0,7.23,1,0.58
461.0,Universidad de Santiago de Chile (USACH),Chile,1,317,106,1.5,3.5,7.65,1,0.61
461.0,Universidad de Santiago de Chile (USACH),Chile,1,318,110,2.5,3.5,8.54,1,0.67
461.0,Universidad de Santiago de Chile (USACH),Chile,1,332,112,1.5,3.0,8.66,1,0.79
461.0,Universidad de Santiago de Chile (USACH),Chile,1,295,99,2.0,1.5,7.57,0,0.37
461.0,Universidad de Santiago de Chile (USACH),Chile,1,312,100,3.0,3.0,8.53,1,0.69
462.0,Tampere University,Finland,1,302,102,2.0,1.5,8.0,0,0.5
462.0,Tampere University,Finland,1,295,93,2.0,2.0,7.2,0,0.46
462.0,Tampere University,Finland,1,300,105,1.0,2.0,7.8,0,0.58
462.0,Tampere University,Finland,1,304,105,3.0,1.5,7.5,0,0.52
462.0,Tampere University,Finland,1,300,99,3.0,2.0,6.8,1,0.36
462.0,Tampere University,Finland,1,294,93,1.5,2.0,7.36,0,0.46
462.0,Tampere University,Finland,1,318,109,3.5,3.5,9.12,0,0.78
462.0,Tampere University,Finland,1,297,100,1.5,2.0,7.9,0,0.52
462.0,Tampere University,Finland,1,315,103,1.5,2.0,7.86,0,0.57
462.0,Tampere University,Finland,1,298,99,1.5,3.0,7.46,0,0.53
462.0,Tampere University,Finland,1,299,100,1.5,2.0,7.89,0,0.59
462.0,Tampere University,Finland,1,296,101,2.5,3.0,7.68,0,0.6
462.0,Tampere University,Finland,1,294,95,1.5,1.5,7.64,0,0.49
462.0,Tampere University,Finland,1,312,99,1.0,1.5,8.01,1,0.52
462.0,Tampere University,Finland,1,315,100,2.0,2.5,7.95,0,0.58
462.0,Tampere University,Finland,1,312,98,3.5,3.0,8.18,1,0.64
462.0,Tampere University,Finland,1,300,99,1.0,2.5,8.01,0,0.58
462.0,Tampere University,Finland,1,316,98,1.5,2.0,7.43,0,0.49
462.0,Tampere University,Finland,1,299,94,1.0,1.0,7.34,0,0.42
462.0,Tampere University,Finland,1,302,99,2.0,2.0,7.25,0,0.57
462.0,Tampere University,Finland,1,311,98,1.0,2.5,7.46,0,0.57
462.0,Tampere University,Finland,1,298,92,2.0,2.0,7.88,0,0.51
462.0,Tampere University,Finland,1,301,98,2.0,3.0,8.03,1,0.67
462.0,Tampere University,Finland,1,290,100,1.5,2.0,7.56,0,0.47
462.0,Tampere University,Finland,1,303,98,2.0,2.5,7.65,0,0.56
462.0,Tampere University,Finland,1,311,99,2.5,3.0,8.43,1,0.71
462.0,Tampere University,Finland,1,300,98,2.0,2.5,8.02,0,0.61
462.0,Tampere University,Finland,1,301,96,3.0,4.0,7.56,0,0.54
462.0,Tampere University,Finland,1,310,110,1.5,4.0,7.23,1,0.58
462.0,Tampere University,Finland,1,317,106,1.5,3.5,7.65,1,0.61
462.0,Tampere University,Finland,1,318,110,2.5,3.5,8.54,1,0.67
462.0,Tampere University,Finland,1,332,112,1.5,3.0,8.66,1,0.79
462.0,Tampere University,Finland,1,295,99,2.0,1.5,7.57,0,0.37
462.0,Tampere University,Finland,1,312,100,3.0,3.0,8.53,1,0.69
462.0,Universidad de Sevilla,Spain,1,302,102,2.0,1.5,8.0,0,0.5
462.0,Universidad de Sevilla,Spain,1,295,93,2.0,2.0,7.2,0,0.46
462.0,Universidad de Sevilla,Spain,1,300,105,1.0,2.0,7.8,0,0.58
462.0,Universidad de Sevilla,Spain,1,304,105,3.0,1.5,7.5,0,0.52
462.0,Universidad de Sevilla,Spain,1,300,99,3.0,2.0,6.8,1,0.36
462.0,Universidad de Sevilla,Spain,1,294,93,1.5,2.0,7.36,0,0.46
462.0,Universidad de Sevilla,Spain,1,318,109,3.5,3.5,9.12,0,0.78
462.0,Universidad de Sevilla,Spain,1,297,100,1.5,2.0,7.9,0,0.52
462.0,Universidad de Sevilla,Spain,1,315,103,1.5,2.0,7.86,0,0.57
462.0,Universidad de Sevilla,Spain,1,298,99,1.5,3.0,7.46,0,0.53
462.0,Universidad de Sevilla,Spain,1,299,100,1.5,2.0,7.89,0,0.59
462.0,Universidad de Sevilla,Spain,1,296,101,2.5,3.0,7.68,0,0.6
462.0,Universidad de Sevilla,Spain,1,294,95,1.5,1.5,7.64,0,0.49
462.0,Universidad de Sevilla,Spain,1,312,99,1.0,1.5,8.01,1,0.52
462.0,Universidad de Sevilla,Spain,1,315,100,2.0,2.5,7.95,0,0.58
462.0,Universidad de Sevilla,Spain,1,312,98,3.5,3.0,8.18,1,0.64
462.0,Universidad de Sevilla,Spain,1,300,99,1.0,2.5,8.01,0,0.58
462.0,Universidad de Sevilla,Spain,1,316,98,1.5,2.0,7.43,0,0.49
462.0,Universidad de Sevilla,Spain,1,299,94,1.0,1.0,7.34,0,0.42
462.0,Universidad de Sevilla,Spain,1,302,99,2.0,2.0,7.25,0,0.57
462.0,Universidad de Sevilla,Spain,1,311,98,1.0,2.5,7.46,0,0.57
462.0,Universidad de Sevilla,Spain,1,298,92,2.0,2.0,7.88,0,0.51
462.0,Universidad de Sevilla,Spain,1,301,98,2.0,3.0,8.03,1,0.67
462.0,Universidad de Sevilla,Spain,1,290,100,1.5,2.0,7.56,0,0.47
462.0,Universidad de Sevilla,Spain,1,303,98,2.0,2.5,7.65,0,0.56
462.0,Universidad de Sevilla,Spain,1,311,99,2.5,3.0,8.43,1,0.71
462.0,Universidad de Sevilla,Spain,1,300,98,2.0,2.5,8.02,0,0.61
462.0,Universidad de Sevilla,Spain,1,301,96,3.0,4.0,7.56,0,0.54
462.0,Universidad de Sevilla,Spain,1,310,110,1.5,4.0,7.23,1,0.58
462.0,Universidad de Sevilla,Spain,1,317,106,1.5,3.5,7.65,1,0.61
462.0,Universidad de Sevilla,Spain,1,318,110,2.5,3.5,8.54,1,0.67
462.0,Universidad de Sevilla,Spain,1,332,112,1.5,3.0,8.66,1,0.79
462.0,Universidad de Sevilla,Spain,1,295,99,2.0,1.5,7.57,0,0.37
462.0,Universidad de Sevilla,Spain,1,312,100,3.0,3.0,8.53,1,0.69
464.0,Macau University of Science and Technology,Macau SAR,1,302,102,2.0,1.5,8.0,0,0.5
464.0,Macau University of Science and Technology,Macau SAR,1,295,93,2.0,2.0,7.2,0,0.46
464.0,Macau University of Science and Technology,Macau SAR,1,300,105,1.0,2.0,7.8,0,0.58
464.0,Macau University of Science and Technology,Macau SAR,1,304,105,3.0,1.5,7.5,0,0.52
464.0,Macau University of Science and Technology,Macau SAR,1,300,99,3.0,2.0,6.8,1,0.36
464.0,Macau University of Science and Technology,Macau SAR,1,294,93,1.5,2.0,7.36,0,0.46
464.0,Macau University of Science and Technology,Macau SAR,1,318,109,3.5,3.5,9.12,0,0.78
464.0,Macau University of Science and Technology,Macau SAR,1,297,100,1.5,2.0,7.9,0,0.52
464.0,Macau University of Science and Technology,Macau SAR,1,315,103,1.5,2.0,7.86,0,0.57
464.0,Macau University of Science and Technology,Macau SAR,1,298,99,1.5,3.0,7.46,0,0.53
464.0,Macau University of Science and Technology,Macau SAR,1,299,100,1.5,2.0,7.89,0,0.59
464.0,Macau University of Science and Technology,Macau SAR,1,296,101,2.5,3.0,7.68,0,0.6
464.0,Macau University of Science and Technology,Macau SAR,1,294,95,1.5,1.5,7.64,0,0.49
464.0,Macau University of Science and Technology,Macau SAR,1,312,99,1.0,1.5,8.01,1,0.52
464.0,Macau University of Science and Technology,Macau SAR,1,315,100,2.0,2.5,7.95,0,0.58
464.0,Macau University of Science and Technology,Macau SAR,1,312,98,3.5,3.0,8.18,1,0.64
464.0,Macau University of Science and Technology,Macau SAR,1,300,99,1.0,2.5,8.01,0,0.58
464.0,Macau University of Science and Technology,Macau SAR,1,316,98,1.5,2.0,7.43,0,0.49
464.0,Macau University of Science and Technology,Macau SAR,1,299,94,1.0,1.0,7.34,0,0.42
464.0,Macau University of Science and Technology,Macau SAR,1,302,99,2.0,2.0,7.25,0,0.57
464.0,Macau University of Science and Technology,Macau SAR,1,311,98,1.0,2.5,7.46,0,0.57
464.0,Macau University of Science and Technology,Macau SAR,1,298,92,2.0,2.0,7.88,0,0.51
464.0,Macau University of Science and Technology,Macau SAR,1,301,98,2.0,3.0,8.03,1,0.67
464.0,Macau University of Science and Technology,Macau SAR,1,290,100,1.5,2.0,7.56,0,0.47
464.0,Macau University of Science and Technology,Macau SAR,1,303,98,2.0,2.5,7.65,0,0.56
464.0,Macau University of Science and Technology,Macau SAR,1,311,99,2.5,3.0,8.43,1,0.71
464.0,Macau University of Science and Technology,Macau SAR,1,300,98,2.0,2.5,8.02,0,0.61
464.0,Macau University of Science and Technology,Macau SAR,1,301,96,3.0,4.0,7.56,0,0.54
464.0,Macau University of Science and Technology,Macau SAR,1,310,110,1.5,4.0,7.23,1,0.58
464.0,Macau University of Science and Technology,Macau SAR,1,317,106,1.5,3.5,7.65,1,0.61
464.0,Macau University of Science and Technology,Macau SAR,1,318,110,2.5,3.5,8.54,1,0.67
464.0,Macau University of Science and Technology,Macau SAR,1,332,112,1.5,3.0,8.66,1,0.79
464.0,Macau University of Science and Technology,Macau SAR,1,295,99,2.0,1.5,7.57,0,0.37
464.0,Macau University of Science and Technology,Macau SAR,1,312,100,3.0,3.0,8.53,1,0.69
465.0,Kobe University,Japan,1,302,102,2.0,1.5,8.0,0,0.5
465.0,Kobe University,Japan,1,295,93,2.0,2.0,7.2,0,0.46
465.0,Kobe University,Japan,1,300,105,1.0,2.0,7.8,0,0.58
465.0,Kobe University,Japan,1,304,105,3.0,1.5,7.5,0,0.52
465.0,Kobe University,Japan,1,300,99,3.0,2.0,6.8,1,0.36
465.0,Kobe University,Japan,1,294,93,1.5,2.0,7.36,0,0.46
465.0,Kobe University,Japan,1,318,109,3.5,3.5,9.12,0,0.78
465.0,Kobe University,Japan,1,297,100,1.5,2.0,7.9,0,0.52
465.0,Kobe University,Japan,1,315,103,1.5,2.0,7.86,0,0.57
465.0,Kobe University,Japan,1,298,99,1.5,3.0,7.46,0,0.53
465.0,Kobe University,Japan,1,299,100,1.5,2.0,7.89,0,0.59
465.0,Kobe University,Japan,1,296,101,2.5,3.0,7.68,0,0.6
465.0,Kobe University,Japan,1,294,95,1.5,1.5,7.64,0,0.49
465.0,Kobe University,Japan,1,312,99,1.0,1.5,8.01,1,0.52
465.0,Kobe University,Japan,1,315,100,2.0,2.5,7.95,0,0.58
465.0,Kobe University,Japan,1,312,98,3.5,3.0,8.18,1,0.64
465.0,Kobe University,Japan,1,300,99,1.0,2.5,8.01,0,0.58
465.0,Kobe University,Japan,1,316,98,1.5,2.0,7.43,0,0.49
465.0,Kobe University,Japan,1,299,94,1.0,1.0,7.34,0,0.42
465.0,Kobe University,Japan,1,302,99,2.0,2.0,7.25,0,0.57
465.0,Kobe University,Japan,1,311,98,1.0,2.5,7.46,0,0.57
465.0,Kobe University,Japan,1,298,92,2.0,2.0,7.88,0,0.51
465.0,Kobe University,Japan,1,301,98,2.0,3.0,8.03,1,0.67
465.0,Kobe University,Japan,1,290,100,1.5,2.0,7.56,0,0.47
465.0,Kobe University,Japan,1,303,98,2.0,2.5,7.65,0,0.56
465.0,Kobe University,Japan,1,311,99,2.5,3.0,8.43,1,0.71
465.0,Kobe University,Japan,1,300,98,2.0,2.5,8.02,0,0.61
465.0,Kobe University,Japan,1,301,96,3.0,4.0,7.56,0,0.54
465.0,Kobe University,Japan,1,310,110,1.5,4.0,7.23,1,0.58
465.0,Kobe University,Japan,1,317,106,1.5,3.5,7.65,1,0.61
465.0,Kobe University,Japan,1,318,110,2.5,3.5,8.54,1,0.67
465.0,Kobe University,Japan,1,332,112,1.5,3.0,8.66,1,0.79
465.0,Kobe University,Japan,1,295,99,2.0,1.5,7.57,0,0.37
465.0,Kobe University,Japan,1,312,100,3.0,3.0,8.53,1,0.69
466.0,Universität Konstanz,Germany,1,302,102,2.0,1.5,8.0,0,0.5
466.0,Universität Konstanz,Germany,1,295,93,2.0,2.0,7.2,0,0.46
466.0,Universität Konstanz,Germany,1,300,105,1.0,2.0,7.8,0,0.58
466.0,Universität Konstanz,Germany,1,304,105,3.0,1.5,7.5,0,0.52
466.0,Universität Konstanz,Germany,1,300,99,3.0,2.0,6.8,1,0.36
466.0,Universität Konstanz,Germany,1,294,93,1.5,2.0,7.36,0,0.46
466.0,Universität Konstanz,Germany,1,318,109,3.5,3.5,9.12,0,0.78
466.0,Universität Konstanz,Germany,1,297,100,1.5,2.0,7.9,0,0.52
466.0,Universität Konstanz,Germany,1,315,103,1.5,2.0,7.86,0,0.57
466.0,Universität Konstanz,Germany,1,298,99,1.5,3.0,7.46,0,0.53
466.0,Universität Konstanz,Germany,1,299,100,1.5,2.0,7.89,0,0.59
466.0,Universität Konstanz,Germany,1,296,101,2.5,3.0,7.68,0,0.6
466.0,Universität Konstanz,Germany,1,294,95,1.5,1.5,7.64,0,0.49
466.0,Universität Konstanz,Germany,1,312,99,1.0,1.5,8.01,1,0.52
466.0,Universität Konstanz,Germany,1,315,100,2.0,2.5,7.95,0,0.58
466.0,Universität Konstanz,Germany,1,312,98,3.5,3.0,8.18,1,0.64
466.0,Universität Konstanz,Germany,1,300,99,1.0,2.5,8.01,0,0.58
466.0,Universität Konstanz,Germany,1,316,98,1.5,2.0,7.43,0,0.49
466.0,Universität Konstanz,Germany,1,299,94,1.0,1.0,7.34,0,0.42
466.0,Universität Konstanz,Germany,1,302,99,2.0,2.0,7.25,0,0.57
466.0,Universität Konstanz,Germany,1,311,98,1.0,2.5,7.46,0,0.57
466.0,Universität Konstanz,Germany,1,298,92,2.0,2.0,7.88,0,0.51
466.0,Universität Konstanz,Germany,1,301,98,2.0,3.0,8.03,1,0.67
466.0,Universität Konstanz,Germany,1,290,100,1.5,2.0,7.56,0,0.47
466.0,Universität Konstanz,Germany,1,303,98,2.0,2.5,7.65,0,0.56
466.0,Universität Konstanz,Germany,1,311,99,2.5,3.0,8.43,1,0.71
466.0,Universität Konstanz,Germany,1,300,98,2.0,2.5,8.02,0,0.61
466.0,Universität Konstanz,Germany,1,301,96,3.0,4.0,7.56,0,0.54
466.0,Universität Konstanz,Germany,1,310,110,1.5,4.0,7.23,1,0.58
466.0,Universität Konstanz,Germany,1,317,106,1.5,3.5,7.65,1,0.61
466.0,Universität Konstanz,Germany,1,318,110,2.5,3.5,8.54,1,0.67
466.0,Universität Konstanz,Germany,1,332,112,1.5,3.0,8.66,1,0.79
466.0,Universität Konstanz,Germany,1,295,99,2.0,1.5,7.57,0,0.37
466.0,Universität Konstanz,Germany,1,312,100,3.0,3.0,8.53,1,0.69
466.0,Universitat Ramon Llull,Spain,1,302,102,2.0,1.5,8.0,0,0.5
466.0,Universitat Ramon Llull,Spain,1,295,93,2.0,2.0,7.2,0,0.46
466.0,Universitat Ramon Llull,Spain,1,300,105,1.0,2.0,7.8,0,0.58
466.0,Universitat Ramon Llull,Spain,1,304,105,3.0,1.5,7.5,0,0.52
466.0,Universitat Ramon Llull,Spain,1,300,99,3.0,2.0,6.8,1,0.36
466.0,Universitat Ramon Llull,Spain,1,294,93,1.5,2.0,7.36,0,0.46
466.0,Universitat Ramon Llull,Spain,1,318,109,3.5,3.5,9.12,0,0.78
466.0,Universitat Ramon Llull,Spain,1,297,100,1.5,2.0,7.9,0,0.52
466.0,Universitat Ramon Llull,Spain,1,315,103,1.5,2.0,7.86,0,0.57
466.0,Universitat Ramon Llull,Spain,1,298,99,1.5,3.0,7.46,0,0.53
466.0,Universitat Ramon Llull,Spain,1,299,100,1.5,2.0,7.89,0,0.59
466.0,Universitat Ramon Llull,Spain,1,296,101,2.5,3.0,7.68,0,0.6
466.0,Universitat Ramon Llull,Spain,1,294,95,1.5,1.5,7.64,0,0.49
466.0,Universitat Ramon Llull,Spain,1,312,99,1.0,1.5,8.01,1,0.52
466.0,Universitat Ramon Llull,Spain,1,315,100,2.0,2.5,7.95,0,0.58
466.0,Universitat Ramon Llull,Spain,1,312,98,3.5,3.0,8.18,1,0.64
466.0,Universitat Ramon Llull,Spain,1,300,99,1.0,2.5,8.01,0,0.58
466.0,Universitat Ramon Llull,Spain,1,316,98,1.5,2.0,7.43,0,0.49
466.0,Universitat Ramon Llull,Spain,1,299,94,1.0,1.0,7.34,0,0.42
466.0,Universitat Ramon Llull,Spain,1,302,99,2.0,2.0,7.25,0,0.57
466.0,Universitat Ramon Llull,Spain,1,311,98,1.0,2.5,7.46,0,0.57
466.0,Universitat Ramon Llull,Spain,1,298,92,2.0,2.0,7.88,0,0.51
466.0,Universitat Ramon Llull,Spain,1,301,98,2.0,3.0,8.03,1,0.67
466.0,Universitat Ramon Llull,Spain,1,290,100,1.5,2.0,7.56,0,0.47
466.0,Universitat Ramon Llull,Spain,1,303,98,2.0,2.5,7.65,0,0.56
466.0,Universitat Ramon Llull,Spain,1,311,99,2.5,3.0,8.43,1,0.71
466.0,Universitat Ramon Llull,Spain,1,300,98,2.0,2.5,8.02,0,0.61
466.0,Universitat Ramon Llull,Spain,1,301,96,3.0,4.0,7.56,0,0.54
466.0,Universitat Ramon Llull,Spain,1,310,110,1.5,4.0,7.23,1,0.58
466.0,Universitat Ramon Llull,Spain,1,317,106,1.5,3.5,7.65,1,0.61
466.0,Universitat Ramon Llull,Spain,1,318,110,2.5,3.5,8.54,1,0.67
466.0,Universitat Ramon Llull,Spain,1,332,112,1.5,3.0,8.66,1,0.79
466.0,Universitat Ramon Llull,Spain,1,295,99,2.0,1.5,7.57,0,0.37
466.0,Universitat Ramon Llull,Spain,1,312,100,3.0,3.0,8.53,1,0.69
466.0,University at Buffalo SUNY,United States,1,302,102,2.0,1.5,8.0,0,0.5
466.0,University at Buffalo SUNY,United States,1,295,93,2.0,2.0,7.2,0,0.46
466.0,University at Buffalo SUNY,United States,1,300,105,1.0,2.0,7.8,0,0.58
466.0,University at Buffalo SUNY,United States,1,304,105,3.0,1.5,7.5,0,0.52
466.0,University at Buffalo SUNY,United States,1,300,99,3.0,2.0,6.8,1,0.36
466.0,University at Buffalo SUNY,United States,1,294,93,1.5,2.0,7.36,0,0.46
466.0,University at Buffalo SUNY,United States,1,318,109,3.5,3.5,9.12,0,0.78
466.0,University at Buffalo SUNY,United States,1,297,100,1.5,2.0,7.9,0,0.52
466.0,University at Buffalo SUNY,United States,1,315,103,1.5,2.0,7.86,0,0.57
466.0,University at Buffalo SUNY,United States,1,298,99,1.5,3.0,7.46,0,0.53
466.0,University at Buffalo SUNY,United States,1,299,100,1.5,2.0,7.89,0,0.59
466.0,University at Buffalo SUNY,United States,1,296,101,2.5,3.0,7.68,0,0.6
466.0,University at Buffalo SUNY,United States,1,294,95,1.5,1.5,7.64,0,0.49
